energy,protein,carbs,sugar,added_sugar,fat,sat_fat,trans_fat,fiber,sodium,msg,sweeteners,artificial_colors,processed_oils,ultra_processed,score
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
139.0,2.5,16.6,2.1,1.3,7.3,1.7,0.0,0,240.0,0,0,0,0,0,100
0.0,6.0,53.0,1.54,0.6,35.0,17.08,0.0,0,800.0,0,0,0,1,1,50
535.8,5.2,58.1,4.73,3.31,31.4,16.2,0.1,0,910.28,1,0,0,1,1,35
0.0,12.2,53.5,14.4,0.0,0.0,10.8,0.0,0,547.0,0,0,0,2,0,85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
525.0,42.0,0.0,14.0,0.0,12.0,0.0,0.0,0,2.0,0,0,0,0,0,100
446.0,15.0,56.0,1.0,0.0,0.0,4.0,0.0,0,800.0,0,0,0,0,0,90
617.03,13.35,32.48,0.0,0.0,48.19,20.46,0.0,0,597.74,0,0,0,1,0,80
0.0,2.1,25.0,0.0,0.0,20.4,8.6,0.0,0,326.0,0,0,0,0,0,100
564.74,7.89,52.74,3.94,2.7,34.78,13.72,0.0,0,712.65,0,0,0,1,0,60
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,1,1,65
539.75,13.55,48.55,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
487.0,7.3,65.5,11.0,9.0,21.8,10.5,0.0,0,998.0,1,0,0,1,1,35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
355.0,18.64,58.58,10.33,0.0,0.0,0.772,0.0,0,852.0,0,0,0,0,0,90
446.0,15.0,56.0,1.0,0.0,0.0,4.0,0.0,0,800.0,0,0,0,0,0,90
503.0,8.0,57.0,0.0,0.0,0.0,14.0,0.0,0,0.0,1,0,0,1,1,50
0.0,5.026,0.0,16.05,0.0,10.0,10.08,0.0,0,0.0,0,0,0,0,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
507.0,7.6,61.2,3.6,2.9,25.8,11.6,0.1,0,622.0,0,0,0,1,1,45
507.0,7.6,61.2,3.6,2.9,25.8,11.6,0.1,0,622.0,0,0,0,1,1,45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
487.0,7.3,65.5,11.0,9.0,21.8,10.5,0.0,0,998.0,1,0,0,1,1,35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
603.93,7.15,46.52,0.0,0.0,43.25,16.1,0.0,0,465.0,0,0,0,1,0,75
531.0,15.0,48.0,6.0,0.0,0.0,4.3,0.0,0,48.0,0,0,0,0,0,100
576.96,7.27,47.96,4.03,1.0,39.56,9.35,0.1,0,932.55,0,0,0,1,0,70
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,85
0.0,5.1,46.2,0.0,0.0,33.0,23.0,0.0,0,0.0,0,0,0,0,0,90
540.0,18.49,39.77,0.0,0.0,34.6,0.0,0.0,0,0.0,0,0,0,0,0,100
491.26,10.64,52.75,2.72,0.0,0.0,0.0,0.0,0,700.0,0,0,0,0,0,85
0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
471.0,20.0,57.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
88.0,2.0,11.0,0.0,0.0,4.0,2.0,0.0,0,185.0,0,0,0,1,0,90
525.0,4.3,60.5,3.3,0.0,29.5,14.3,0.1,0,1074.0,0,0,0,1,0,60
572.0,9.5,39.0,0.0,0.0,42.0,13.0,0.0,0,0.0,0,0,0,1,0,75
465.92,9.64,71.38,2.91,0.0,15.76,0.0,0.0,0,0.0,0,0,0,0,1,80
491.26,10.64,52.75,2.72,0.0,0.0,0.0,0.0,0,700.0,0,0,0,0,0,85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
580.0,10.0,49.0,20.0,0.0,40.0,10.0,0.0,0,28.3,0,0,0,1,0,85
0.0,18.9,38.35,4.2,0.0,36.28,10.9,0.0,0,767.85,0,0,0,1,0,70
503.0,8.0,57.0,0.0,0.0,0.0,14.0,0.0,0,0.0,0,0,0,1,0,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
550.0,15.0,13.0,0.0,0.0,18.0,0.0,0.0,0,0.0,0,0,0,1,0,90
484.34,9.32,64.38,5.86,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,70
589.78,9.29,50.81,1.0,0.0,36.7,18.39,0.01,0,780.76,0,0,0,1,0,60
523.3,9.0,61.3,15.3,0.5,30.5,14.1,0.1,0,747.8,1,0,0,1,1,35
570.02,9.36,50.75,1.0,0.0,36.62,0.58,0.01,0,846.29,1,0,0,1,1,45
592.46,4.24,47.26,0.32,0.0,42.94,14.3,0.0,0,652.96,0,0,0,1,0,60
0.0,10.0,0.0,0.0,0.0,35.0,16.0,0.0,0,220.0,0,0,0,1,0,80
592.46,4.24,47.26,0.32,0.0,42.94,14.3,0.0,0,652.96,0,0,0,1,0,60
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
548.0,17.0,48.0,0.0,0.0,32.0,12.7,0.0,0,952.0,0,0,0,0,0,75
0.0,3.62,20.02,0.0,0.0,2.71,0.1,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,75
0.0,4.72,15.34,1.68,0.0,0.0,4.36,0.0,0,307.14,0,0,0,1,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
540.0,18.49,39.77,0.0,0.0,34.6,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
0.0,8.62,58.0,3.2,3.2,23.7,10.4,0.0,0,687.0,1,0,0,2,1,40
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
503.0,8.0,57.0,0.0,0.0,0.0,14.0,0.0,0,0.0,0,0,0,1,0,75
440.8,5.9,63.4,6.9,6.2,18.3,3.5,0.0,0,770.5,0,0,0,0,0,85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
500.0,10.0,62.0,5.0,0.0,0.0,11.0,0.0,0,0.0,0,0,0,1,1,60
552.0,9.7,51.4,0.8,0.8,34.2,15.4,0.1,0,1345.0,1,0,0,1,1,35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
543.34,8.28,52.54,15.1,0.0,33.34,13.68,0.0,0,714.96,0,0,0,1,0,60
471.0,10.0,66.0,3.0,0.0,0.0,10.0,0.0,0,0.0,0,0,0,1,1,70
0.0,4.72,15.34,1.68,0.0,0.0,4.36,0.0,0,307.14,0,0,0,1,0,90
439.0,7.4,67.0,4.9,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
602.72,10.97,42.96,16.71,0.0,0.0,13.71,0.0,0,0.0,0,0,0,0,0,90
431.0,6.6,74.0,13.7,13.7,0.0,6.7,0.0,0,700.0,0,0,0,1,1,60
0.0,2.36,14.89,0.1,0.0,1.7,0.81,0.0,0,112.44,0,0,0,1,0,90
543.34,8.28,52.54,15.1,0.0,33.34,13.68,0.0,0,714.96,0,0,0,1,0,60
0.0,15.0,0.0,0.0,0.0,35.0,14.0,0.0,0,230.0,0,0,0,1,0,85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,85
589.78,9.29,50.81,1.0,0.0,36.7,18.39,0.01,0,780.76,0,0,0,1,0,60
456.0,8.78,74.688,1.84,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,95
602.72,10.97,42.96,16.71,0.0,0.0,13.71,0.0,0,0.0,0,0,0,0,0,90
548.0,10.1,51.8,3.2,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
515.05,7.75,62.49,0.0,0.0,0.0,5.46,0.0,0,0.0,0,0,0,0,0,95
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,1,1,65
0.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,0,0.0,0,0,0,0,0,100
494.0,6.6,64.3,3.5,3.5,23.4,11.0,0.1,0,1190.0,1,0,0,1,1,35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,1,1,65
470.0,7.8,62.0,5.2,1.2,21.0,9.5,0.0,0,275.0,0,0,0,0,0,95
0.0,19.44,24.71,6.08,0.0,48.21,15.08,0.0,0,719.5,0,0,0,0,0,80
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
431.1,9.6,75.2,0.0,0.0,10.2,9.1,0.0,0,152.6,1,0,0,0,1,75
0.0,2.25,3.78,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
521.8,8.2,57.0,8.5,8.5,29.0,13.0,0.0,0,0.0,0,0,0,1,1,60
533.0,0.0,55.8,37.0,0.0,13.7,4.1,0.0,0,689.0,0,0,0,1,0,50
631.07,12.83,33.45,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
574.0,5.6,56.0,2.9,0.0,0.0,17.4,0.0,0,0.0,0,0,0,1,1,60
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
552.0,7.3,55.0,1.1,1.1,33.5,7.6,0.2,0,800.0,1,0,0,0,1,55
0.0,2.25,3.78,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
490.0,18.0,60.0,3.0,0.0,20.0,4.0,0.0,0,800.0,0,0,0,0,0,85
600.0,13.2,40.2,10.0,0.0,0.0,11.3,0.0,0,112.0,0,0,0,1,0,80
571.0,4.0,100.0,0.0,0.0,0.0,6.0,0.0,0,280.0,0,0,0,1,0,85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
496.6,5.99,21.24,0.81,0.0,45.56,8.83,0.0,0,610.0,0,0,0,0,0,80
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
440.0,9.0,55.0,0.0,0.0,0.0,10.0,0.0,0,923.0,0,0,0,1,0,75
0.0,9.0,31.0,0.0,0.0,3.0,1.0,0.0,0,205.0,0,0,0,0,0,100
585.98,15.71,41.91,1.33,0.0,39.68,0.0,0.0,0,0.0,0,0,0,0,0,100
500.9,18.9,54.35,2.4,0.0,23.1,9.02,0.0,0,870.0,0,0,0,1,0,75
454.3,9.9,66.4,0.0,0.0,16.6,3.0,0.0,0,55.7,1,0,0,0,1,70
527.0,8.9,57.2,0.0,0.0,0.0,0.0,0.0,0,300.0,0,0,0,1,0,85
574.0,5.6,56.0,2.9,0.0,0.0,17.4,0.0,0,0.0,0,0,0,1,1,60
574.0,5.6,56.0,2.9,0.0,0.0,17.4,0.0,0,0.0,0,0,0,1,1,60
0.0,12.83,39.68,6.95,0.0,42.5,11.8,0.0,0,681.28,0,0,0,1,0,70
440.0,10.0,55.0,0.0,0.0,0.0,10.0,0.0,0,990.0,0,0,0,1,0,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,21.0,27.0,8.0,0.0,46.0,6.0,0.0,0,405.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
48.39,1.3,68.33,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
631.07,12.83,33.45,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,1,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
511.0,18.0,52.8,32.0,0.0,31.1,6.5,0.0,0,0.0,0,0,0,0,0,80
515.05,7.75,62.47,0.0,0.0,0.0,5.46,0.0,0,0.0,0,0,0,0,0,95
0.0,19.86,42.0,3.33,0.0,0.0,0.0,0.0,0,827.3,0,0,0,0,0,90
436.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0,754.0,0,0,0,1,0,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,1,1,65
531.0,7.4,57.3,3.7,2.6,31.1,14.5,0.1,0,751.0,0,0,0,1,1,45
0.0,6.8,55.68,0.36,0.0,0.0,2.72,0.0,0,442.84,0,0,0,1,0,90
550.61,7.44,55.28,4.33,0.91,32.29,12.73,0.0,0,842.65,1,0,0,1,1,35
512.0,13.4,60.1,2.0,0.0,0.0,11.5,0.0,0,566.19,0,0,0,1,0,80
556.0,17.0,31.0,3.0,0.0,0.0,14.0,0.0,0,435.0,0,0,0,0,0,90
539.0,6.9,53.4,2.5,0.2,33.1,14.9,0.1,0,826.0,0,0,0,1,1,45
496.0,8.0,57.0,0.0,0.0,28.0,14.0,0.0,0,400.0,0,0,0,0,1,70
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,8.0,53.0,5.0,0.0,11.0,4.5,0.0,0,140.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
150.0,2.5,10.8,0.0,0.0,10.8,4.1,0.0,0,117.0,0,0,0,0,0,100
557.0,3.8,59.0,7.6,0.0,34.0,8.6,0.0,0,460.0,0,0,0,0,0,95
581.0,16.8,30.2,7.0,2.0,47.8,8.5,0.0,0,180.0,0,0,0,0,0,100
494.0,5.0,61.0,0.0,0.0,28.0,13.0,0.0,0,1000.0,0,0,0,1,0,60
514.0,8.6,60.56,4.81,4.81,25.29,10.2,0.1,0,343.57,0,0,0,0,0,85
439.5,17.0,49.0,7.8,0.2,22.8,6.9,0.0,0,1117.2,1,0,0,0,1,65
418.0,18.0,58.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,95
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
575.42,12.92,42.6,0.0,0.0,39.29,14.46,0.0,0,168.17,0,0,0,0,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,8.98,43.0,0.0,0.0,43.6,18.3,0.0,0,966.0,0,0,0,0,0,75
0.0,10.0,0.0,0.0,0.0,39.0,18.0,0.0,0,190.0,0,0,0,1,0,80
502.0,12.5,30.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
470.0,20.0,40.0,1.0,0.0,30.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,6.48,52.75,2.4,0.0,0.0,17.26,0.0,0,299.81,0,0,0,0,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,1,1,65
0.0,10.0,52.2,0.0,0.0,32.0,13.4,0.0,0,570.0,0,0,0,0,0,90
0.0,8.98,43.0,0.0,0.0,43.6,18.3,0.0,0,966.0,0,0,0,0,0,75
570.05,9.25,51.07,1.0,0.0,36.53,0.54,0.01,0,539.98,1,0,0,1,1,60
531.0,7.4,57.3,3.7,2.6,31.1,14.5,0.1,0,751.0,0,0,0,1,1,45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
527.0,9.7,48.4,4.5,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
546.0,7.4,52.5,2.3,2.3,34.0,13.2,0.1,0,672.0,0,0,0,1,1,45
531.0,7.4,57.3,3.7,2.6,31.1,14.5,0.1,0,751.0,0,0,0,1,1,45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
0.0,2.0,13.0,0.0,0.0,11.0,5.0,0.0,0,195.0,0,0,0,1,0,90
534.0,12.9,63.8,0.3,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
508.0,14.0,40.0,0.8,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
0.0,9.0,0.0,7.0,0.0,26.0,11.0,0.0,0,230.0,0,0,0,1,0,80
0.0,12.92,42.6,0.0,0.0,39.29,14.46,0.0,0,168.17,0,0,0,1,0,85
581.0,16.8,30.2,7.0,2.0,47.8,8.5,0.0,0,180.0,0,0,0,0,0,100
535.0,5.22,52.05,100.0,0.0,0.0,10.34,0.0,0,0.0,0,0,0,0,0,65
575.42,12.92,42.6,0.0,0.0,39.29,14.46,0.0,0,168.17,0,0,0,1,0,80
0.0,3.0,13.0,0.0,0.0,12.0,5.0,0.0,0,160.0,0,0,0,1,0,90
145.34,4.81,5.2,1.43,0.0,11.7,1.85,0.0,0,120.43,0,0,0,0,0,100
531.0,7.4,57.3,3.7,2.6,31.1,0.1,14.5,0,751.0,0,0,0,1,1,55
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,1,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
446.0,10.2,68.1,2.3,0.0,14.8,5.9,0.0,0,0.0,1,0,0,0,1,80
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,1,75
537.0,10.0,50.0,0.0,0.0,0.0,16.0,0.0,0,600.0,0,0,0,1,0,75
170.0,5.0,12.0,3.0,2.0,12.0,2.0,0.0,0,190.0,0,0,0,1,0,90
347.0,6.4,42.7,11.1,0.0,16.7,7.3,0.0,0,0.0,0,0,0,1,0,90
546.0,7.4,52.5,2.3,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,70
0.0,1.43,40.0,0.0,0.0,19.0,8.5,0.0,0,283.0,0,0,0,1,0,90
103.2,1.17,12.17,0.2,0.0,5.54,2.4,0.0,0,185.36,0,0,0,1,1,75
0.0,25.0,74.5,5.3,0.0,34.3,6.8,0.0,0,0.0,0,0,0,0,1,90
520.0,7.4,60.4,4.9,1.7,27.7,11.2,0.1,0,643.0,0,0,0,1,1,45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
539.0,6.5,53.2,1.3,0.6,33.3,14.9,0.1,0,681.0,0,0,0,1,1,45
527.0,8.0,58.0,0.0,0.0,31.0,14.0,0.0,0,800.0,0,0,0,1,1,45
550.0,12.0,42.0,0.0,0.0,0.0,13.0,0.0,0,90.0,0,0,0,1,0,80
547.9,11.6,50.0,11.2,10.7,33.5,8.5,0.0,0,646.9,0,0,0,1,0,75
0.0,14.0,40.6,0.0,0.0,39.8,16.7,0.0,0,455.0,0,0,0,0,0,95
600.0,8.0,40.0,17.0,0.0,42.0,13.0,0.0,0,600.0,0,0,0,1,0,75
544.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,85
543.0,6.5,53.5,3.6,3.0,33.6,12.7,0.1,0,606.0,0,0,0,1,1,45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,22.6,37.6,0.0,0.0,40.11,11.82,0.0,0,1008.0,0,0,0,0,0,80
539.0,6.5,53.2,1.3,0.6,33.3,14.9,0.1,0,681.0,0,0,0,1,1,45
491.0,5.5,66.5,4.6,3.9,22.5,10.3,0.1,0,1238.0,1,0,0,2,1,35
566.0,15.0,41.0,1.0,0.0,38.0,18.0,0.0,0,870.0,0,0,0,1,0,65
520.0,7.4,60.4,4.9,1.7,27.7,11.2,0.1,0,643.0,0,0,0,1,1,45
0.0,10.9,29.8,2.1,0.0,13.7,2.7,0.0,0,0.0,0,0,0,0,0,100
544.0,9.0,49.0,9.0,9.0,36.0,8.0,0.0,0,813.0,0,0,0,0,0,80
0.0,7.56,15.34,1.68,0.0,0.0,4.36,0.0,0,307.14,0,0,0,1,0,90
539.0,6.5,53.2,1.3,0.6,33.3,14.9,0.1,0,681.0,0,0,0,1,1,45
547.9,11.6,50.0,11.2,10.7,33.5,8.5,0.0,0,646.9,0,0,0,0,0,85
539.0,6.5,53.2,1.3,0.6,33.3,14.9,0.1,0,681.0,0,0,0,1,1,45
490.0,10.0,63.0,4.0,0.0,22.0,7.0,0.0,0,950.0,0,0,0,0,0,80
520.0,5.0,61.0,0.0,0.0,0.0,13.0,0.0,0,0.0,0,0,0,1,0,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,85
0.0,25.8,12.2,0.0,0.0,57.9,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
469.3,6.5,53.9,3.1,2.7,25.3,11.7,0.1,0,850.0,1,0,0,1,1,35
520.0,5.0,61.0,0.0,0.0,0.0,13.0,0.0,0,0.0,0,0,0,1,0,75
559.0,5.8,56.2,2.0,0.0,34.5,16.0,0.1,0,680.0,0,0,0,1,0,60
0.0,14.7,42.2,1.2,0.0,35.1,16.74,0.0,0,530.0,0,0,0,1,0,85
547.9,11.6,50.0,11.2,10.7,33.5,8.5,0.0,0,646.9,0,0,0,0,0,85
520.0,17.0,45.0,3.0,3.0,30.0,9.0,0.0,0,1024.0,0,0,0,1,0,75
520.0,17.0,45.0,3.0,3.0,30.0,9.0,0.0,0,1024.0,0,0,0,1,0,75
0.0,14.7,42.2,1.2,0.0,35.1,16.74,0.0,0,530.0,0,0,0,1,0,85
560.0,16.0,43.0,0.0,0.0,36.0,12.6,0.0,0,500.0,0,0,0,0,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,21.4,27.1,7.8,0.0,45.6,5.4,0.0,0,724.0,0,0,0,0,0,90
520.0,7.4,60.4,4.9,0.0,0.0,11.2,0.1,0,643.0,0,0,0,1,1,45
562.05,6.45,51.69,6.2,0.0,36.61,14.87,0.0,0,346.74,0,0,0,1,0,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
530.0,19.0,44.0,0.0,0.0,30.0,8.8,0.0,0,983.0,0,0,0,1,0,75
521.0,5.0,63.0,23.0,0.0,0.0,12.0,0.0,0,0.0,0,0,0,1,0,55
0.0,9.82,26.96,1.82,0.0,8.04,3.66,0.0,0,261.89,0,0,0,1,0,90
491.3,2.0,40.9,21.9,0.0,43.2,35.7,0.0,0,499.2,0,0,0,0,0,85
569.0,3.83,58.58,18.4,17.48,35.4,10.33,0.01,0,101.41,0,0,0,0,0,70
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,75
0.0,2.0,17.0,6.0,3.0,9.0,4.0,0.0,0,230.0,0,0,0,1,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,1,75
520.0,5.0,61.0,0.0,0.0,0.0,13.0,0.0,0,0.0,0,0,0,1,0,75
0.0,6.0,53.0,1.54,0.0,35.0,17.08,0.0,0,800.0,0,0,0,0,1,60
0.0,3.0,49.0,2.0,0.0,40.0,15.0,0.0,0,640.0,0,0,0,1,0,65
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
586.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,85
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2,1,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,100
636.0,22.0,20.0,4.0,0.0,0.0,8.0,0.0,0,680.0,0,0,0,1,0,75
450.0,7.0,81.0,2.0,0.0,23.0,0.0,0.0,0,630.0,0,0,0,0,1,70
499.0,5.7,66.2,7.1,5.1,24.2,10.9,0.1,0,961.4,1,0,0,1,1,35
0.0,10.0,0.0,88.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,65
548.0,12.0,44.0,2.5,0.0,36.0,0.0,0.1,0,0.0,0,0,0,0,0,100
544.0,8.0,6.0,0.0,0.0,0.0,5.0,1.0,0,0.0,0,0,0,1,0,85
586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,85
634.0,20.0,26.0,0.3,0.0,50.0,0.0,0.0,0,1500.0,0,0,0,1,0,75
429.5,7.7,76.1,2.6,1.5,9.7,0.8,0.0,0,716.8,1,0,0,0,1,60
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,90
