energy,protein,carbs,sugar,added_sugar,fat,sat_fat,trans_fat,fiber,sodium,msg,sweeteners,colors,processed_oils,ultra_processed
449.0,18.0,62.0,4.0,1.0,13.0,2.0,0.0,18.0,719.0,0,0,0,0,0
450.0,9.0,50.0,0.5,0.0,24.0,11.4,0.0,0.0,760.0,0,0,0,0,0
0.0,20.1,51.5,9.2,9.2,0.0,0.0,0.0,0.0,564.0,0,0,0,0,0
407.0,20.0,65.0,3.0,0.0,1.0,0.0,0.0,18.0,254.0,0,0,0,0,0
0.0,3.52,7.96,1.44,0.0,0.0,0.0,0.0,0.0,141.6,0,0,0,0,0
576.0,14.16,37.45,2.26,0.0,42.18,27.57,0.0,0.0,487.72,0,0,0,0,0
405.0,8.0,45.0,0.65,0.0,18.0,8.5,0.0,0.0,1003.0,0,0,0,0,0
0.0,2.5,16.8,0.0,0.0,0.0,0.0,0.0,0.0,173.3,0,0,0,0,0
0.0,8.0,56.6,7.1,5.9,0.0,0.0,0.0,0.0,630.1,0,0,0,0,0
0.0,21.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0,0,0,0,0
124.0,1.9,22.9,12.7,10.0,2.3,0.8,0.0,2.2,115.0,0,0,0,0,0
514.0,18.0,52.0,3.0,2.0,26.0,9.0,0.0,5.0,500.0,0,0,0,0,0
534.0,3.9,62.6,12.1,6.9,29.8,13.4,0.1,0.0,334.0,0,0,0,0,0
0.0,7.0,60.1,0.5,0.5,0.0,0.0,0.0,0.0,704.7,0,0,0,0,0
581.0,2.4,64.0,5.5,0.0,35.0,15.8,0.0,7.1,786.0,0,0,0,0,0
0.0,4.0,14.0,0.0,0.0,9.0,4.0,0.0,0.5,220.0,0,0,0,0,0
514.0,18.0,52.0,3.0,2.0,26.0,9.0,0.0,5.0,500.0,0,0,0,0,0
455.6,15.0,61.8,4.0,0.0,16.5,1.6,0.0,10.2,933.1,0,0,0,0,0
0.0,9.83,64.46,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
588.98,25.51,23.23,3.71,0.0,45.48,25.91,0.0,0.0,1000.65,0,0,0,0,0
0.0,12.3,62.1,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
76.94,4.3,14.0,0.0,0.0,0.42,0.0,0.0,0.0,82.86,0,0,0,0,0
480.0,12.0,60.0,0.0,0.0,20.0,8.0,0.0,0.0,720.0,0,0,0,0,0
528.0,5.9,56.0,3.9,3.5,32.0,14.6,0.1,0.0,922.4,0,0,0,0,0
0.0,20.52,54.3,1.3,0.0,0.0,0.0,0.0,0.0,1230.2,0,0,0,0,0
410.0,7.6,50.0,0.57,0.0,19.0,8.6,0.0,0.0,900.0,0,0,0,0,0
503.0,9.0,66.0,26.0,0.0,27.0,10.0,0.0,0.0,0.0,0,0,0,0,0
514.0,18.0,52.0,3.0,2.0,26.0,9.0,0.0,5.0,500.0,0,0,0,0,0
0.0,13.3,47.1,1.5,1.5,0.0,0.0,0.0,0.0,660.0,0,0,0,0,0
0.0,13.3,47.1,1.5,1.5,0.0,0.0,0.0,0.0,660.0,0,0,0,0,0
2000.0,1.1,30.9,29.2,26.0,0.0,0.0,0.0,0.0,689.0,0,0,0,0,0
2000.0,1.1,30.9,29.2,26.0,0.0,0.0,0.0,0.0,689.0,0,0,0,0,0
475.0,6.7,71.0,0.4,0.4,18.2,7.5,0.05,0.0,920.0,0,0,0,0,0
133.0,1.1,31.0,29.2,26.0,0.4,0.03,0.0,0.6,948.0,0,0,0,0,0
2000.0,1.5,29.9,23.5,19.0,0.0,0.0,0.0,0.0,1960.0,0,0,0,0,0
0.0,0.3,70.5,68.1,62.6,0.0,0.0,0.0,0.0,51.0,0,0,0,0,0
2000.0,1.1,31.0,29.2,26.0,0.0,0.0,0.0,0.0,948.0,0,0,0,0,0
0.0,14.4,14.4,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
320.4,0.1,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
50.37,0.23,7.42,5.87,0.0,2.19,0.0,0.0,0.0,0.0,0,0,0,0,0
108.0,0.0,27.0,18.0,0.0,0.0,0.0,0.0,0.0,648.0,0,0,0,0,0
0.0,1.1,31.0,29.2,26.0,0.0,0.0,0.0,0.0,948.0,0,0,0,0,0
2000.0,2.21,12.42,5.95,4.5,0.0,0.0,0.0,0.0,1120.0,0,0,0,0,0
320.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,17.0,0,0,0,0,0
0.0,3.8,11.7,7.9,4.1,0.0,0.0,0.0,0.0,712.6,0,0,0,0,0
0.0,0.2,1.7,1.2,0.0,0.0,0.0,0.0,0.0,563.0,0,0,0,0,0
2000.0,0.5,8.6,7.3,0.0,0.0,0.0,0.0,0.0,710.5,0,0,0,0,0
0.0,0.28,82.82,82.82,0.0,0.0,0.0,0.0,0.0,2640.0,0,0,0,0,0
2.2,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.0,144.0,0,0,0,0,0
115.0,0.7,28.1,20.9,18.6,0.0,0.0,0.0,0.0,6693.0,0,0,0,0,0
22.0,0.1,5.6,5.3,0.0,0.03,0.0,0.0,0.1,99.0,0,0,0,0,0
0.0,0.2,69.3,67.9,63.7,0.0,0.0,0.0,0.0,22.0,0,0,0,0,0
113.0,0.4,27.4,24.7,20.0,0.2,0.0,0.0,0.0,1104.0,0,0,0,0,0
550.0,30.3,31.1,11.2,8.5,35.2,9.2,0.0,5.8,95.9,0,0,0,0,0
320.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,17.0,0,0,0,0,0
320.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,17.0,0,0,0,0,0
629.0,24.3,21.4,13.9,10.4,50.9,11.2,0.0,6.0,138.0,0,0,0,0,0
0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000.0,1.5,29.9,23.5,19.0,0.0,0.0,0.0,0.0,1960.0,0,0,0,0,0
189.0,7.3,6.4,4.2,3.1,15.3,3.4,0.0,15.3,41.5,0,0,0,0,0
0.0,0.28,82.82,82.82,0.0,0.0,0.0,0.0,0.0,2640.0,0,0,0,0,0
0.0,1.1,31.0,29.2,26.0,0.0,0.0,0.0,0.0,948.0,0,0,0,0,0
0.0,0.28,82.58,82.58,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
109.8,0.0,27.5,18.4,18.1,0.0,0.0,0.0,0.0,932.1,0,0,0,0,0
0.0,0.1,1.6,1.5,1.4,0.0,0.0,0.0,0.0,39.8,0,0,0,0,0
21.0,1.2,5.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.0,13.6,8.4,8.4,0.0,0.0,0.0,0.0,840.0,0,0,0,0,0
76.0,0.7,18.2,17.2,15.1,0.0,0.0,0.0,0.0,442.3,0,0,0,0,0
41.6,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.3,70.5,68.1,62.6,0.0,0.0,0.0,0.0,51.0,0,0,0,0,0
0.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.28,82.82,82.82,0.0,0.0,0.0,0.0,0.0,2640.0,0,0,0,0,0
2000.0,0.3,70.5,68.1,62.6,0.0,0.0,0.0,0.0,51.0,0,0,0,0,0
320.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.1,3.3,2.9,0.0,0.0,0.0,0.0,0.0,116.7,0,0,0,0,0
0.0,0.5,8.6,7.3,5.4,0.0,0.0,0.0,0.0,710.5,0,0,0,0,0
2000.0,2.4,31.2,29.5,21.7,0.0,0.0,0.0,0.0,1440.0,0,0,0,0,0
0.0,0.28,82.82,82.82,0.0,0.0,0.0,0.0,0.0,2640.0,0,0,0,0,0
44.2,0.2,10.4,6.6,4.5,0.2,0.0,0.0,0.0,1803.0,0,0,0,0,0
0.0,1.52,10.5,4.85,4.7,0.0,0.0,0.0,0.0,920.0,0,0,0,0,0
76.0,0.7,18.2,17.2,15.1,0.0,0.0,0.0,0.0,442.3,0,0,0,0,0
332.4,0.28,82.82,82.82,0.0,0.0,0.0,0.0,0.0,2640.0,0,0,0,0,0
0.0,0.5,8.6,7.3,5.4,0.0,0.0,0.0,0.0,710.5,0,0,0,0,0
0.0,0.0,3.0,3.0,2.9,0.0,0.0,0.0,0.0,72.7,0,0,0,0,0
0.0,0.4,33.8,33.3,32.0,0.0,0.0,0.0,0.0,807.7,0,0,0,0,0
332.4,0.28,82.82,82.82,0.0,0.0,0.0,0.0,0.0,2640.0,0,0,0,0,0
0.0,0.1,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
320.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,17.0,0,0,0,0,0
0.0,0.2,5.0,4.8,0.0,0.0,0.0,0.0,0.0,136.0,0,0,0,0,0
0.0,0.4,33.8,33.3,32.0,0.0,0.0,0.0,0.0,807.7,0,0,0,0,0
320.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,17.0,0,0,0,0,0
278.8,3.1,29.6,23.9,22.5,16.5,1.3,0.2,0.0,579.5,0,0,0,0,0
320.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.7,18.2,17.2,15.1,0.0,0.0,0.0,0.0,442.3,0,0,0,0,0
0.0,1.7,18.7,11.5,9.5,0.0,0.0,0.0,0.0,2162.0,0,0,0,0,0
2.4,0.1,0.5,0.3,0.0,0.0,0.0,0.0,0.0,165.9,0,0,0,0,0
0.0,0.5,32.9,30.3,28.0,0.0,0.0,0.0,0.0,728.0,0,0,0,0,0
0.0,0.4,33.8,33.3,32.0,0.0,0.0,0.0,0.0,807.7,0,0,0,0,0
240.0,0.5,59.0,57.0,0.0,0.1,0.0,0.0,1.5,4000.0,0,0,0,0,0
277.6,0.0,13.6,8.4,8.4,24.8,3.98,0.0,0.0,840.0,0,0,0,0,0
320.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,17.0,0,0,0,0,0
0.0,0.5,8.6,7.3,5.4,0.0,0.0,0.0,0.0,710.5,0,0,0,0,0
320.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,17.0,0,0,0,0,0
0.0,0.3,70.5,68.1,62.6,0.0,0.0,0.0,0.0,51.0,0,0,0,0,0
0.0,0.1,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.47,71.1,42.52,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.2,1.7,1.2,0.0,0.0,0.0,0.0,0.0,563.0,0,0,0,0,0
82.0,1.3,10.6,1.0,0.0,0.4,0.02,0.0,2.4,921.0,0,0,0,0,0
320.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,17.0,0,0,0,0,0
0.0,0.1,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.39,83.77,83.77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000.0,1.1,31.0,29.2,26.0,0.0,0.0,0.0,0.0,948.0,0,0,0,0,0
320.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,17.0,0,0,0,0,0
324.66,0.26,80.91,68.94,0.0,0.0,0.0,0.0,0.0,3940.0,0,0,0,0,0
0.0,0.0,12.5,8.25,8.25,0.0,0.0,0.0,0.0,840.0,0,0,0,0,0
13.0,0.1,3.2,1.7,0.0,0.0,0.0,0.0,0.0,159.0,0,0,0,0,0
2000.0,1.1,31.0,29.2,26.0,0.0,0.0,0.0,0.0,948.0,0,0,0,0,0
0.0,1.0,14.4,8.1,8.1,0.0,0.0,0.0,0.0,653.7,0,0,0,0,0
2000.0,1.1,31.0,29.2,26.0,0.0,0.0,0.0,0.0,948.0,0,0,0,0,0
2000.0,1.1,31.0,29.2,26.0,0.0,0.0,0.0,0.0,948.0,0,0,0,0,0
0.0,0.2,5.6,5.3,0.0,0.0,0.0,0.0,0.0,111.0,0,0,0,0,0
131.0,1.8,17.3,8.2,0.0,6.1,1.0,0.05,2.5,2174.0,0,0,0,0,0
0.0,0.6,16.1,10.9,10.9,0.0,0.0,0.0,0.0,1062.5,0,0,0,0,0
0.0,0.3,70.5,68.1,62.6,0.0,0.0,0.0,0.0,51.0,0,0,0,0,0
2000.0,0.5,8.6,7.3,5.4,0.0,0.0,0.0,0.0,710.5,0,0,0,0,0
2000.0,1.0,34.8,32.8,30.0,0.0,0.0,0.0,0.0,719.0,0,0,0,0,0
22.0,0.1,5.6,5.3,0.0,0.03,0.0,0.0,0.1,99.0,0,0,0,0,0
278.8,2.2,20.7,15.7,15.3,20.8,3.38,0.0,0.0,800.0,0,0,0,0,0
97.0,0.8,23.1,19.2,16.9,0.2,0.0,0.0,0.9,732.0,0,0,0,0,0
0.0,1.5,12.6,5.35,4.8,0.0,0.0,0.0,0.0,1120.0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000.0,2.4,28.1,22.0,17.3,0.0,0.0,0.0,0.0,1806.1,0,0,0,0,0
320.0,0.2,80.0,80.0,0.0,0.0,0.0,0.0,0.0,4000.0,0,0,0,0,0
111.0,7.5,19.8,22.6,22.6,0.2,0.0,0.0,0.0,7200.0,0,0,0,0,0
0.0,0.85,23.8,20.5,16.5,0.0,0.0,0.0,0.0,760.0,0,0,0,0,0
0.0,0.4,13.8,8.5,8.5,0.0,0.0,0.0,0.0,683.8,0,0,0,0,0
2000.0,0.8,20.5,18.3,9.6,0.0,0.0,0.0,0.0,1017.0,0,0,0,0,0
612.0,25.7,20.3,10.1,6.3,49.5,9.3,0.01,8.6,253.0,0,0,0,0,0
25.0,1.2,5.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.25,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
480.98,2.49,8.81,5.18,5.0,48.42,8.41,0.0,0.0,840.0,0,0,0,0,0
261.9,3.5,19.1,12.5,12.5,19.0,1.5,0.3,0.0,669.3,0,0,0,0,0
0.0,0.1,72.3,71.5,69.3,0.0,0.0,0.0,0.0,30.6,0,0,0,0,0
362.6,5.2,55.4,46.5,41.5,13.4,12.3,0.0,0.0,108.4,0,0,0,0,0
619.0,26.0,22.7,9.2,5.2,48.0,11.5,0.0,4.0,142.0,0,0,0,0,0
2000.0,0.3,70.5,67.5,60.9,0.0,0.0,0.0,0.0,19.0,0,0,0,0,0
0.0,0.5,14.1,8.4,8.4,0.0,0.0,0.0,0.0,828.8,0,0,0,0,0
386.3,2.2,10.0,4.9,4.6,37.5,6.5,0.0,0.0,820.0,0,0,0,0,0
0.0,0.67,15.86,10.14,8.75,0.0,0.0,0.0,0.0,497.0,0,0,0,0,0
0.0,0.0,11.1,6.0,6.0,0.0,0.0,0.0,0.0,586.0,0,0,0,0,0
0.0,8.0,6.0,2.8,0.0,0.0,0.0,0.0,0.0,105.0,0,0,0,0,0
359.0,0.0,11.1,6.0,6.0,35.0,7.81,0.0,0.0,586.0,0,0,0,0,0
0.0,0.4,84.7,76.6,0.0,0.0,0.0,0.0,0.0,29.0,0,0,0,0,0
57.0,1.21,12.25,5.84,5.0,0.35,0.0,0.0,0.0,1800.0,0,0,0,0,0
330.0,0.2,82.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
612.0,25.7,20.3,10.1,6.3,49.5,9.3,0.01,8.6,253.0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,1.6,20.1,14.3,11.0,0.0,0.0,0.0,0.0,648.0,0,0,0,0,0
0.0,0.72,31.59,6.83,5.92,0.0,0.0,0.0,0.0,405.0,0,0,0,0,0
0.0,25.6,20.3,7.7,6.1,0.0,0.0,0.0,0.0,345.6,0,0,0,0,0
2000.0,3.1,9.6,6.1,4.3,0.0,0.0,0.0,0.0,809.1,0,0,0,0,0
99.0,1.7,21.6,14.8,7.35,0.9,0.3,0.0,1.1,1268.9,0,0,0,0,0
0.0,0.25,81.0,81.0,0.0,0.0,0.0,0.0,0.0,13.0,0,0,0,0,0
0.0,1.2,13.0,10.6,10.6,0.0,0.0,0.0,0.0,1377.7,0,0,0,0,0
619.0,26.0,22.7,9.2,5.2,48.0,11.5,0.0,4.0,142.0,0,0,0,0,0
48.3,1.92,10.08,4.68,4.6,0.04,0.0,0.0,0.0,1800.0,0,0,0,0,0
174.0,3.7,11.0,10.7,4.9,12.8,4.3,0.0,1.8,1724.0,0,0,0,0,0
500.0,0.0,6.6,4.0,4.0,52.6,8.4,0.5,0.0,721.0,0,0,0,0,0
149.0,1.0,35.0,29.0,28.0,0.5,0.1,0.0,0.0,2800.0,0,0,0,0,0
186.98,0.32,46.2,42.87,41.56,0.1,0.0,0.01,0.0,946.0,0,0,0,0,0
2000.0,0.85,23.8,20.5,16.5,0.0,0.0,0.0,0.0,760.0,0,0,0,0,0
0.0,0.3,70.5,67.5,60.9,0.0,0.0,0.0,0.0,19.0,0,0,0,0,0
256.4,1.5,15.8,9.5,9.5,20.5,3.4,0.0,0.0,943.2,0,0,0,0,0
320.0,0.2,80.0,80.0,0.0,0.0,0.0,0.0,0.0,4000.0,0,0,0,0,0
642.0,26.0,20.0,9.0,0.0,51.0,9.5,0.0,5.0,350.0,0,0,0,0,0
0.0,0.4,84.7,76.2,0.0,0.0,0.0,0.0,0.0,9000.0,0,0,0,0,0
80.6,2.8,10.6,3.75,3.15,3.0,0.14,0.0,0.0,1840.0,0,0,0,0,0
66.0,0.6,15.2,11.4,10.0,0.2,0.0,0.0,0.7,2168.0,0,0,0,0,0
364.1,1.2,20.3,13.9,13.4,30.9,5.0,0.0,0.0,1060.0,0,0,0,0,0
636.4,25.6,20.3,7.7,6.1,50.3,10.1,0.0,0.0,345.6,0,0,0,0,0
0.0,14.4,21.5,21.5,0.0,0.0,0.0,0.0,0.0,2100.0,0,0,0,0,0
359.0,0.0,11.1,6.0,6.0,35.0,7.81,0.0,0.0,586.0,0,0,0,0,0
2000.0,2.1,24.7,19.4,14.5,0.0,0.0,0.0,0.0,1650.2,0,0,0,0,0
0.0,1.93,29.13,12.72,10.5,0.0,0.0,0.0,0.0,640.0,0,0,0,0,0
219.0,5.27,30.77,16.16,0.0,8.28,0.91,0.0,0.0,0.0,0,0,0,0,0
0.0,1.82,8.95,5.35,4.0,0.0,0.0,0.0,0.0,1360.88,0,0,0,0,0
2.1,0.05,0.2,0.0,0.0,0.05,0.0,0.0,0.0,23.0,0,0,0,0,0
638.0,25.0,25.0,6.0,0.0,50.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2000.0,2.2,12.8,6.5,5.7,0.0,0.0,0.0,0.0,1156.0,0,0,0,0,0
502.0,0.0,6.9,15.0,4.0,52.6,8.4,0.5,0.0,727.0,0,0,0,0,0
2000.0,1.0,14.4,8.1,8.1,0.0,0.0,0.0,0.0,653.7,0,0,0,0,0
2000.0,1.0,33.6,27.0,21.5,0.0,0.0,0.0,0.0,1224.0,0,0,0,0,0
320.0,0.5,80.0,80.0,0.0,0.0,0.0,0.0,0.0,10.0,0,0,0,0,0
201.6,8.2,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
620.0,19.0,23.0,20.0,17.0,48.0,9.0,0.0,5.0,168.0,0,0,0,0,0
346.0,1.5,83.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0
69.52,1.2,11.68,5.5,2.5,2.0,0.34,0.0,0.0,1040.0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
370.0,0.0,6.5,2.0,0.0,30.0,0.0,0.0,0.0,0.0,0,0,0,0,0
625.0,26.0,19.0,10.0,0.0,50.0,10.0,0.0,5.0,350.0,0,0,0,0,0
0.0,30.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,12.5,0,0,0,0,0
59.0,1.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0
120.0,1.6,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
244.2,4.25,10.0,4.5,3.7,20.8,3.5,0.0,0.0,860.0,0,0,0,0,0
542.5,0.0,61.0,46.55,0.0,30.5,10.0,0.0,0.0,0.0,0,0,0,0,0
625.0,26.0,19.0,10.0,0.0,50.0,10.0,0.0,5.0,350.0,0,0,0,0,0
0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
542.5,0.0,61.0,46.55,0.0,30.5,10.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.5,2.2,0.8,0.0,0.1,0.1,0.0,0.0,142.0,0,0,0,0,0
8.19,0.14,1.39,0.0,0.0,0.23,0.0,0.0,0.16,24.06,0,0,0,0,0
388.5,0.45,15.9,9.4,8.8,35.9,5.78,0.0,0.0,1220.0,0,0,0,0,0
371.2,0.7,11.1,2.25,1.55,35.78,5.78,0.0,0.0,820.0,0,0,0,0,0
625.0,26.0,19.0,10.0,7.0,51.0,10.0,0.0,5.0,350.0,0,0,0,0,0
0.0,0.09,3.52,3.11,2.83,0.0,0.0,0.0,0.0,58.0,0,0,0,0,0
319.0,5.9,9.1,2.5,1.8,28.3,6.0,0.0,0.0,1330.6,0,0,0,0,0
167.2,5.8,20.7,15.7,14.2,6.8,0.24,0.0,0.0,1680.0,0,0,0,0,0
0.0,0.6,20.3,15.4,15.4,0.0,0.0,0.0,0.0,1017.0,0,0,0,0,0
0.0,0.6,16.1,10.9,10.9,0.0,0.0,0.0,0.0,1062.5,0,0,0,0,0
640.0,26.0,20.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,23.0,23.0,18.0,12.5,0.0,0.0,0.0,0.0,119.0,0,0,0,0,0
620.0,19.0,23.0,20.0,17.0,48.0,9.0,0.0,5.0,168.0,0,0,0,0,0
532.4,2.2,20.65,9.6,3.75,49.0,7.9,0.15,0.0,1000.0,0,0,0,0,0
524.0,2.25,15.19,7.21,0.0,50.5,6.56,0.0,0.0,0.0,0,0,0,0,0
17.0,2.2,40.5,23.4,0.0,0.0,0.0,0.0,0.0,4100.0,0,0,0,0,0
2000.0,10.5,2.4,2.4,0.0,0.0,0.0,0.0,0.0,965.0,0,0,0,0,0
202.9,6.9,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
151.55,2.3,21.57,7.6,0.0,6.23,0.31,0.5,6.53,670.5,0,0,0,0,0
740.0,4.0,18.0,3.0,0.0,73.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.56,10.0,7.0,0.0,0.0,0.0,0.0,0.0,19.85,0,0,0,0,0
625.0,18.0,38.0,18.0,15.0,41.0,12.0,0.0,4.0,330.0,0,0,0,0,0
625.0,18.0,38.0,18.0,15.0,41.0,12.0,0.0,4.0,330.0,0,0,0,0,0
620.0,19.0,23.0,20.0,17.0,48.0,9.0,0.0,5.0,168.0,0,0,0,0,0
119.0,1.62,21.87,21.6,0.0,0.11,0.4,0.0,0.0,1152.0,0,0,0,0,0
0.0,0.72,22.87,9.19,6.93,0.0,0.0,0.0,0.0,435.0,0,0,0,0,0
0.0,10.6,43.2,33.4,33.4,43.3,8.1,0.0,1.8,19.1,0,0,0,0,0
2000.0,1.5,13.4,5.9,5.6,0.0,0.0,0.0,0.0,872.6,0,0,0,0,0
119.0,1.62,21.87,21.6,0.0,0.11,0.4,0.0,0.0,1152.0,0,0,0,0,0
125.0,3.0,27.0,18.6,16.0,0.2,0.0,0.0,0.2,6442.0,0,0,0,0,0
2000.0,2.7,10.1,4.8,3.2,0.0,0.0,0.0,0.0,1140.0,0,0,0,0,0
0.0,0.09,3.52,3.11,2.83,0.0,0.0,0.0,0.0,58.0,0,0,0,0,0
334.0,1.0,81.7,42.0,42.0,1.5,0.0,0.0,0.4,20.9,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
639.0,23.0,23.0,18.0,12.5,50.0,11.0,0.0,5.0,119.0,0,0,0,0,0
549.0,26.0,19.0,18.0,18.0,41.0,13.13,0.0,4.0,350.0,0,0,0,0,0
0.0,1.68,19.33,8.01,0.0,0.0,0.0,0.0,0.0,1370.28,0,0,0,0,0
324.0,0.1,81.1,78.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,1.0,81.7,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
7.7,0.2,1.7,1.2,0.0,0.0,0.0,0.0,0.0,560.0,0,0,0,0,0
344.0,4.4,18.6,10.6,0.0,27.9,5.4,0.0,0.0,0.0,0,0,0,0,0
142.0,1.0,33.0,0.0,0.0,0.2,0.0,0.0,0.0,800.0,0,0,0,0,0
164.0,1.34,35.88,32.92,32.14,1.46,0.0,0.0,0.0,2696.0,0,0,0,0,0
0.0,0.25,81.0,81.0,0.0,0.0,0.0,0.0,0.0,2000.0,0,0,0,0,0
229.0,2.4,31.2,29.5,21.7,10.5,1.7,0.2,0.0,1440.0,0,0,0,0,0
0.0,1.0,77.01,59.18,0.0,0.0,0.0,0.0,0.0,33.9,0,0,0,0,0
0.0,4.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6.0,1.0,35.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,2.4,8.0,2.0,2.0,2.5,0.7,0.0,0.0,0.0,0,0,0,0,0
1.272,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
120.0,3.9,26.0,16.0,15.0,0.0,0.0,0.0,0.0,4600.0,0,0,0,0,0
0.0,2.85,13.94,8.3,7.4,0.0,0.0,0.0,0.0,1460.0,0,0,0,0,0
0.0,2.7,8.5,5.5,5.5,2.2,0.6,0.0,0.0,0.0,0,0,0,0,0
131.72,0.88,27.82,15.15,14.0,1.88,0.53,0.0,0.12,6341.0,0,0,0,0,0
131.0,1.5,19.1,9.5,6.4,5.4,0.85,0.0,0.0,2080.0,0,0,0,0,0
100.0,1.0,30.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0,0,0,0
168.0,1.62,22.82,0.0,0.0,1.35,0.0,0.0,0.0,97.3,0,0,0,0,0
586.0,17.0,37.5,24.5,0.0,41.6,0.0,0.0,3.0,129.0,0,0,0,0,0
672.0,5.56,27.0,3.7,0.0,60.17,0.0,0.0,0.0,0.0,0,0,0,0,0
635.0,29.0,19.0,4.6,0.0,50.0,0.0,0.0,3.7,31.0,0,0,0,0,0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,85.0,0,0,0,0,0
273.0,0.1,68.17,66.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1.272,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
292.0,0.7,71.0,68.0,57.7,0.2,0.0,0.0,0.0,5000.0,0,0,0,0,0
0.0,15.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
127.0,2.8,10.0,6.7,2.9,8.5,2.8,0.0,1.6,1271.0,0,0,0,0,0
171.0,1.1,41.0,36.0,33.0,0.3,0.0,0.0,0.0,800.0,0,0,0,0,0
